stroke_index,,num_stroke,pinyin,pinyin_tone,pinyin_tone_stroke
40290,鵢,18,shen,shen1,shen118
36543,躿,18,kang,kang1,kang118
32762,翺,18,ao,ao2,ao218
37002,邊,18,bian,bian1,bian118
40268,鵌,18,yu,yu2,yu218
40276,鵔,18,xun,xun4,xun418
30376,皨,18,xing,xing1,xing118
30374,皦,18,jiao,jiao3,jiao318
30375,皧,18,ai,ai4,ai418
27512,歸,18,gui,gui1,gui118
38974,頾,18,zi,zi1,zi118
38975,頿,18,zi,zi1,zi118
33381,艥,18,jie,jie4,jie418
33374,艞,18,yao,yao4,yao418
37788,鎜,18,pan,pan2,pan218
33375,艟,18,chong,chong1,chong118
33376,艠,18,zzzzzz,zzzzzz5,zzzzzz599
37815,鎷,18,ma,ma3,ma318
37809,鎱,18,yuan,yuan2,yuan218
37777,鎑,18,ye,ye4,ye418
37877,鏵,18,hua,hua2,hua218
37836,鏌,18,mo,mo4,mo418
37806,鎮,18,zhen,zhen4,zhen418
37773,鎍,18,suo,suo3,suo318
37832,鏈,18,lian,lian4,lian418
37787,鎛,18,bo,bo2,bo218
37814,鎶,18,ge,ge1,ge118
37784,鎘,18,ge,ge2,ge218
37778,鎒,18,nou,nou4,nou418
37820,鎼,18,zzzzzz,zzzzzz5,zzzzzz599
37782,鎖,18,suo,suo3,suo318
37810,鎲,18,tang,tang3,tang318
37838,鏎,19,bi,bi4,bi419
37796,鎤,18,huang,huang3,huang318
37769,鎉,18,ta,ta4,ta418
37799,鎧,18,kai,kai3,kai318
37792,鎠,18,gang,gang1,gang118
37821,鎽,18,zzzzzz,zzzzzz5,zzzzzz599
37774,鎎,18,xi,xi4,xi418
25046,懖,18,gua,gua1,gua118
37829,鏅,19,xiu,xiu1,xiu119
37800,鎨,18,sun,sun3,sun318
37816,鎸,18,juan,juan1,juan118
37811,鎳,18,nie,nie4,nie418
37812,鎴,18,xi,xi2,xi218
37794,鎢,18,wu,wu1,wu118
37790,鎞,18,bi,bi4,bi418
37803,鎫,18,wan,wan4,wan418
37801,鎩,18,sha,sha1,sha118
37823,鎿,18,na,na2,na218
37776,鎐,18,zu,zu2,zu218
37783,鎗,18,qiang,qiang1,qiang118
37779,鎓,18,weng,weng1,weng118
37805,鎭,18,zhen,zhen4,zhen418
37856,鏠,18,feng,feng1,feng118
37798,鎦,18,liu,liu2,liu218
37804,鎬,18,hao,hao4,hao418
37781,鎕,18,tang,tang2,tang218
37770,鎊,18,bang,bang4,bang418
37808,鎰,18,yi,yi4,yi418
37772,鎌,18,lian,lian2,lian218
37785,鎙,18,shuo,shuo4,shuo418
37771,鎋,18,xia,xia2,xia218
37813,鎵,18,jia,jia1,jia118
37780,鎔,18,rong,rong2,rong218
37791,鎟,18,sang,sang3,sang318
37819,鎻,18,suo,suo3,suo318
30443,盫,18,an,an1,an118
40279,鵗,18,xi,xi1,xi118
32763,翻,18,fan,fan1,fan118
40274,鵒,18,yu,yu4,yu418
35907,豃,18,han,han3,han318
35906,豂,18,liao,liao2,liao218
40270,鵎,18,tuo,tuo3,tuo318
35993,貙,18,chu,chu1,chu118
35991,貗,18,ju,ju4,ju418
38622,雞,18,ji,ji1,ji118
39233,饁,18,ye,ye4,ye418
39235,饃,18,mo,mo2,mo218
39226,餺,18,bo,bo2,bo218
39238,饆,18,bi,bi4,bi418
39228,餼,18,xi,xi4,xi418
39232,饀,18,tao,tao2,tao218
39230,餾,18,liu,liu4,liu418
39225,餹,18,tang,tang2,tang218
39240,饈,18,xiu,xiu1,xiu118
39227,餻,18,gao,gao1,gao118
33235,臓,18,zang,zang4,zang418
33233,臑,18,nao,nao4,nao418
33232,臐,18,xun,xun1,xun118
33229,臍,18,qi,qi2,qi218
33239,臗,18,kuan,kuan1,kuan118
33231,臏,18,bin,bin4,bin418
33230,臎,18,cui,cui4,cui418
40141,鳍,18,qi,qi2,qi218
40142,鳎,18,ta,ta3,ta318
40143,鳏,18,guan,guan1,guan118
40144,鳐,18,yao,yao2,yao218
40145,鳑,18,pang,pang2,pang218
40146,鳒,18,jian,jian1,jian118
39888,鯐,17,zzzzzz,zzzzzz5,zzzzzz599
39871,鮿,18,zhe,zhe2,zhe218
39876,鯄,18,qiu,qiu2,qiu218
39878,鯆,18,fu,fu3,fu318
39873,鯁,18,geng,geng3,geng318
39875,鯃,18,wu,wu2,wu218
39874,鯂,18,zzzzzz,zzzzzz5,zzzzzz599
39865,鮹,18,shao,shao1,shao118
39881,鯉,18,li,li3,li318
39884,鯌,18,gao,gao4,gao418
39887,鯏,18,zzzzzz,zzzzzz5,zzzzzz599
39891,鯓,18,ni,ni2,ni218
39869,鮽,18,yu,yu2,yu218
39889,鯑,18,zzzzzz,zzzzzz5,zzzzzz599
39870,鮾,18,nei,nei3,nei318
39864,鮸,18,mian,mian3,mian318
39872,鯀,18,gun,gun3,gun318
39885,鯍,18,meng,meng2,meng218
39861,鮵,18,duo,duo2,duo218
39863,鮷,18,ti,ti2,ti218
39883,鯋,18,sha,sha1,sha118
39879,鯇,18,huan,huan4,huan418
39862,鮶,18,jun,1-Jun,jun118
39868,鮼,18,qin,qin1,qin118
39933,鯽,18,ji,ji4,ji418
39890,鯒,18,yong,yong3,yong318
39867,鮻,18,suo,suo1,suo118
40287,鵟,18,kuang,kuang2,kuang218
29558,獶,18,nao,nao2,nao218
39098,颺,18,yang,yang2,yang218
39096,颸,18,si,si1,si118
39100,颼,18,sou,sou1,sou118
39097,颹,18,wei,wei3,wei318
39102,颾,18,sao,sao1,sao118
35317,觵,18,gong,gong1,gong118
35316,觴,18,shang,shang1,shang118
40292,鵤,18,zzzzzz,zzzzzz5,zzzzzz599
29557,獵,18,lie,lie4,lie418
40561,鹱,19,hu,hu4,hu419
38619,雛,18,chu,chu2,chu218
35630,謮,18,ze,ze2,ze218
35641,謹,18,jin,jin3,jin318
35635,謳,18,ou,ou1,ou118
35620,謤,18,biao,biao1,biao118
35655,譇,18,she,she1,she118
35619,謣,18,yu,yu2,yu218
35651,譃,19,xu,xu1,xu119
35631,謯,18,zha,zha1,zha118
35644,謼,18,hu,hu1,hu118
35633,謱,18,lou,lou2,lou218
35646,謾,18,man,man2,man218
35643,謻,18,yi,yi2,yi218
35621,謥,18,cong,cong4,cong418
35638,謶,18,zhuo,zhuo2,zhuo218
35627,謫,18,zhe,zhe2,zhe218
35626,謪,18,shang,shang1,shang118
35629,謭,18,jian,jian3,jian318
22801,夑,18,zzzzzz,zzzzzz5,zzzzzz599
35648,譀,18,han,han4,han418
35637,謵,18,xi,xi2,xi218
35628,謬,18,miu,miu4,miu418
35634,謲,18,can,can1,can118
35636,謴,18,guan,guan4,guan418
39644,髜,18,qiao,qiao1,qiao118
40559,鹯,18,zhan,zhan1,zhan118
30397,皽,18,zhan,zhan3,zhan318
25068,懬,18,xing,xing4,xing418
40560,鹰,18,ying,ying1,ying118
24299,廫,18,liao,liao2,liao218
30302,癞,18,lai,lai4,lai418
30295,癗,18,lei,lei3,lei318
30289,癑,18,nong,nong2,nong218
30287,癏,18,guan,guan1,guan118
30308,癤,18,jie,jie1,jie118
30297,癙,18,shu,shu3,shu318
30291,癓,18,wei,wei2,wei218
38991,顏,18,yan,yan2,yan218
30290,癒,18,yu,yu4,yu418
30288,癐,18,guai,guai4,guai418
30298,癚,18,dan,dan4,dan418
30301,癝,18,lin,lin3,lin318
30299,癛,18,lin,lin3,lin318
30292,癔,18,yi,yi4,yi418
30293,癕,18,yong,yong1,yong118
30300,癜,18,dian,dian4,dian418
30294,癖,18,pi,pi3,pi318
26004,斔,18,yu,yu3,yu318
38620,雜,18,za,za2,za218
38626,離,18,li,li2,li218
40590,麎,18,chen,chen2,chen218
40588,麌,18,wu,wu2,wu218
40592,麐,18,lin,lin2,lin218
40589,麍,18,liu,liu2,liu218
40591,麏,18,jun,1-Jun,jun118
31477,竵,18,huai,huai1,huai118
36780,辬,18,ban,ban1,ban118
38905,韹,18,huang,huang2,huang218
38996,顔,18,yan,yan2,yan218
40780,齌,18,ji,ji4,ji418
26075,旛,18,fan,fan1,fan118
26078,旞,18,sui,sui4,sui418
32692,羴,18,shan,shan1,shan118
32693,羵,18,fen,fen4,fen418
32691,羳,18,fan,fan2,fan218
39895,鯗,19,xiang,xiang3,xiang319
40293,鵥,18,zzzzzz,zzzzzz5,zzzzzz599
31974,糦,18,chi,chi4,chi418
31972,糤,18,san,san3,san318
31973,糥,18,nuo,nuo4,nuo418
31971,糣,18,san,san3,san318
31975,糧,18,liang,liang2,liang218
32759,翷,18,lin,lin2,lin218
31976,糨,18,jiang,jiang4,jiang418
39075,颣,18,lei,lei4,lei418
20865,冁,18,chan,chan3,chan318
36457,蹩,18,bie,bie2,bie218
37160,鄨,18,bi,bi4,bi418
29184,爀,18,he,he4,he418
29181,燽,18,chou,chou2,chou218
29185,爁,18,lan,lan4,lan418
29188,爄,18,li,li4,li418
29176,燸,18,ru,ru2,ru218
29207,爗,18,yan,yan4,yan418
29179,燻,18,xun,xun1,xun118
29178,燺,18,kao,kao3,kao318
29196,爌,18,kuang,kuang4,kuang418
29187,爃,18,rong,rong2,rong218
27326,檾,18,qing,qing3,qing318
37795,鎣,18,ying,ying4,ying418
29180,燼,18,jin,jin4,jin418
29183,燿,18,yao,yao4,yao418
40284,鵜,18,ti,ti2,ti218
28669,濽,18,luo,luo4,luo418
28688,瀐,18,jian,jian1,jian118
28678,瀆,18,du,du2,du218
28692,瀔,18,gu,gu3,gu318
25059,懣,18,men,men4,men418
28690,瀒,18,se,se4,se418
25048,懘,18,chi,chi4,chi418
28672,瀀,18,you,you1,you118
28710,瀦,18,zhu,zhu1,zhu118
28670,濾,18,lv,lv4,lv418
39882,鯊,18,sha,sha1,sha118
28689,瀑,18,pu,pu4,pu418
28666,濺,18,jian,jian4,jian418
28675,瀃,18,si,si4,si418
28706,瀢,19,wei,wei2,wei219
28668,濼,18,luo,luo4,luo418
28691,瀓,18,cheng,cheng2,cheng218
28682,瀊,18,pan,pan2,pan218
28674,瀂,18,lu,lu3,lu318
28687,瀏,18,liu,liu2,liu218
28685,瀍,18,chan,chan2,chan218
28684,瀌,18,biao,biao1,biao118
37775,鎏,18,liu,liu2,liu218
28677,瀅,18,ying,ying4,ying418
28681,瀉,18,xie,xie4,xie418
28683,瀋,18,shen,shen3,shen318
28680,瀈,18,hui,hui1,hui118
25075,懳,18,zzzzzz,zzzzzz5,zzzzzz599
25076,懴,18,chan,chan4,chan418
25077,懵,18,meng,meng3,meng318
25070,懮,18,you,you1,you118
25066,懪,18,bo,bo2,bo218
25067,懫,18,zhi,zhi2,zhi218
25072,懰,18,liu,liu2,liu218
40269,鵍,18,huan,huan1,huan118
31428,竄,18,cuan,cuan4,cuan418
31430,竆,18,qiong,qiong2,qiong218
31429,竅,18,qiao,qiao4,qiao418
38989,額,18,e,e2,e218
38992,顐,18,hun,hun2,hun218
35167,襟,18,jin,jin1,jin118
35168,襠,18,dang,dang1,dang118
35163,襛,18,nong,nong2,nong218
35161,襙,18,cao,cao4,cao418
35159,襗,18,duo,duo2,duo218
35169,襡,18,shu,shu2,shu218
35165,襝,18,lian,lian4,lian418
35160,襘,18,hui,hui4,hui418
35164,襜,18,chan,chan1,chan118
35170,襢,18,tan,tan3,tan318
31153,禱,18,dao,dao3,dao318
31154,禲,18,li,li4,li418
31152,禰,18,ni,ni3,ni318
32352,繠,18,rui,rui3,rui318
40280,鵘,18,jun,4-Jun,jun418
24414,彞,18,yi,yi2,yi218
29863,璧,18,bi,bi4,bi418
30997,礕,18,pi,pi1,pi118
23657,屩,18,jue,jue2,jue218
23658,屪,18,liao,liao2,liao218
40267,鵋,18,ji,ji4,ji418
38874,韚,18,ge,ge2,ge218
38872,韘,18,she,she4,she418
38878,韞,18,yun,yun4,yun418
38871,韗,18,xun,xun4,xun418
38870,韖,18,rou,rou2,rou218
37292,醬,18,jiang,jiang4,jiang418
38623,雟,18,sui,sui2,sui218
38580,隴,18,long,long3,long318
23355,嬻,18,du,du2,du218
23356,嬼,18,liu,liu2,liu218
23352,嬸,18,shen,shen3,shen318
25139,戳,18,chuo,chuo1,chuo118
40277,鵕,18,xun,xun4,xun418
38826,鞪,18,mu,mu4,mu418
24413,彝,18,yi,yi2,yi218
32350,繞,18,rao,rao4,rao418
32357,繥,18,xi,xi1,xi118
32360,繨,18,da,da2,da218
32342,繖,18,san,san3,san318
32369,繱,19,cong,cong1,cong119
32336,繐,18,hui,hui4,hui418
32346,繚,18,liao,liao2,liao218
32359,繧,18,zzzzzz,zzzzzz5,zzzzzz599
32339,繓,18,zuo,zuo3,zuo318
32349,繝,18,jian,jian4,jian418
32354,繢,18,hui,hui4,hui418
32351,繟,18,chan,chan3,chan318
32337,繑,18,qiao,qiao1,qiao118
32345,繙,18,fan,fan1,fan118
32334,繎,18,ran,ran2,ran218
32340,織,18,zhi,zhi1,zhi118
32341,繕,18,shan,shan4,shan418
32343,繗,18,lin,lin2,lin218
32348,繜,18,zun,zun1,zun118
32376,繸,18,sui,sui4,sui418
32338,繒,18,zeng,zeng1,zeng118
32355,繣,18,hua,hua4,hua418
32358,繦,18,qiang,qiang3,qiang318
32335,繏,18,xuan,xuan4,xuan418
32344,繘,18,yu,yu4,yu418
26039,斷,18,duan,duan4,duan418
38621,雝,18,yong,yong1,yong118
37003,邋,18,la,la1,la118
32815,耯,19,huo,huo4,huo419
29897,瓉,19,zan,zan4,zan419
29892,瓄,19,du,du2,du219
29879,璷,19,fu,fu1,fu119
29895,瓇,19,rou,rou2,rou219
40289,鵡,19,wu,wu3,wu319
40324,鶄,19,jing,jing1,jing119
29891,瓃,19,lei,lei2,lei219
29896,瓈,19,li,li2,li219
29893,瓅,19,li,li4,li419
29894,瓆,19,zhi,zhi2,zhi219
39004,顜,19,jiang,jiang3,jiang319
21302,匶,20,jiu,jiu4,jiu420
25988,斄,19,li,li4,li419
38269,镽,20,liao,liao2,liao220
39690,鬊,19,shun,shun4,shun419
39693,鬍,19,hu,hu2,hu219
39694,鬎,19,la,la4,la419
39692,鬌,19,duo,duo3,duo319
39695,鬏,19,jiu,jiu1,jiu119
39689,鬉,19,zong,zong1,zong119
39691,鬋,19,jian,jian1,jian119
40707,鼃,19,wa,wa1,wa119
25867,攋,19,la,la4,la419
39454,騞,19,huo,huo4,huo419
39474,騲,19,cao,cao3,cao319
39445,騕,19,yao,yao3,yao319
39456,騠,19,ti,ti2,ti219
39444,騔,19,jie,jie2,jie219
39462,騦,19,si,si1,si119
39466,騪,20,sou,sou1,sou120
39452,騜,19,huang,huang2,huang219
39457,騡,19,quan,quan2,quan219
39465,騩,19,kui,kui4,kui419
39455,騟,19,yu,yu4,yu419
39459,騣,19,zong,zong1,zong119
39103,颿,19,fan,fan2,fan219
39448,騘,19,cong,cong1,cong119
39450,騚,19,qian,qian2,qian219
39464,騨,19,tuo,tuo2,tuo219
39449,騙,19,pian,pian4,pian419
39458,騢,19,xia,xia2,xia219
39451,騛,19,fei,fei1,fei119
39460,騤,19,kui,kui2,kui219
39479,騷,19,sao,sao1,sao119
39461,騥,19,rou,rou2,rou219
22754,壢,19,li,li4,li419
25866,攊,19,lve,lve4,lve419
25865,攉,19,huo,huo1,huo119
36268,趬,19,qiao,qiao1,qiao119
36267,趫,19,qiao,qiao2,qiao219
36269,趭,19,yao,yao4,yao419
22746,壚,19,lu,lu2,lu219
25870,攎,19,lu,lu2,lu219
22748,壜,19,tan,tan2,tan219
22747,壛,19,yan,yan2,yan219
22189,嚭,19,pi,pi3,pi319
25868,攌,19,han,han4,han419
25874,攒,19,zan,zan3,zan319
25873,攑,19,qian,qian1,qian119
40305,鵱,19,lu,lu4,lu419
22750,壞,19,huai,huai4,huai419
25864,攈,19,jun,4-Jun,jun419
22752,壠,19,long,long3,long319
25871,攏,19,long,long3,long319
25869,攍,19,ying,ying2,ying219
25882,攚,19,zzzzzz,zzzzzz5,zzzzzz599
25863,攇,19,xian,xian3,xian319
25872,攐,19,qian,qian1,qian119
37863,鏧,19,long,long2,long219
40310,鵶,19,ya,ya1,ya119
32888,聸,19,dan,dan1,dan119
34304,蘀,19,tuo,tuo4,tuo419
34339,蘣,19,tou,tou3,tou319
34305,蘁,19,wu,wu4,wu419
34286,藮,19,qiao,qiao2,qiao219
38627,難,19,nan,nan2,nan219
38834,鞲,19,gou,gou1,gou119
38846,鞾,19,xue,xue1,xue119
38836,鞴,19,bei,bei4,bei419
38840,鞸,19,bi,bi4,bi419
38833,鞱,19,tao,tao1,tao119
38837,鞵,19,xie,xie2,xie219
38841,鞹,19,kuo,kuo4,kuo419
40306,鵲,19,que,que4,que419
34302,藾,19,lai,lai4,lai419
34294,藶,19,li,li4,li419
34303,藿,19,huo,huo4,huo419
34318,蘎,19,ji,ji4,ji419
34307,蘃,19,rui,rui3,rui319
34315,蘋,19,pin,pin2,pin219
34343,蘧,19,qu,qu2,qu219
34310,蘆,19,lu,lu2,lu219
34298,藺,19,lin,lin4,lin419
36489,躉,19,dun,dun3,dun319
40339,鶓,19,miao,miao2,miao219
34308,蘄,19,qi,qi2,qi219
37188,酄,19,huan,huan1,huan119
21240,勸,19,quan,quan4,quan419
40359,鶧,19,ying,ying1,ying119
34313,蘉,19,mang,mang2,mang219
34312,蘈,19,tui,tui2,tui219
34322,蘒,19,zzzzzz,zzzzzz5,zzzzzz599
34323,蘓,19,su,su1,su119
34317,蘍,19,xun,xun1,xun119
23421,孽,19,nie,nie4,nie419
34309,蘅,19,heng,heng2,heng219
34319,蘏,19,jiong,jiong1,jiong119
34311,蘇,19,su,su1,su119
35686,警,19,jing,jing3,jing319
34324,蘔,19,jiong,jiong1,jiong119
34297,藹,19,ai,ai3,ai319
34320,蘐,19,xuan,xuan1,xuan119
34321,蘑,19,mo,mo2,mo219
34301,藽,19,chen,chen4,chen419
34338,蘢,19,long,long2,long219
34299,藻,19,zao,zao3,zao319
34300,藼,19,xuan,xuan1,xuan119
34306,蘂,19,rui,rui3,rui319
39003,顛,19,dian,dian1,dian119
34335,蘟,19,yin,yin3,yin319
40348,鶜,19,mao,mao2,mao219
34314,蘊,19,yun,yun4,yun419
34325,蘕,19,zzzzzz,zzzzzz5,zzzzzz599
27352,櫘,19,hui,hui4,hui419
27349,櫕,19,cuan,cuan2,cuan219
27357,櫝,19,du,du2,du219
27381,櫵,19,zzzzzz,zzzzzz5,zzzzzz599
40595,麓,19,lu,lu4,lu419
27343,櫏,19,qian,qian1,qian119
27340,櫌,19,you,you1,you119
27350,櫖,19,lv,lv2,lv219
27362,櫢,19,sou,sou3,sou319
27345,櫑,19,lei,lei2,lei219
27364,櫤,19,zzzzzz,zzzzzz5,zzzzzz599
27339,櫋,19,mian,mian2,mian219
27359,櫟,19,li,li4,li419
27341,櫍,19,zhi,zhi4,zhi419
25856,攀,19,pan,pan1,pan119
40326,鶆,19,lai,lai2,lai219
40627,麳,19,lai,lai2,lai219
40628,麴,19,qu,qu1,qu119
27347,櫓,19,lu,lu3,lu319
27367,櫧,19,zhu,zhu1,zhu119
27365,櫥,19,chu,chu2,chu219
27366,櫦,19,zzzzzz,zzzzzz5,zzzzzz599
27360,櫠,19,fei,fei4,fei419
40336,鶐,19,shu,shu4,shu419
27378,櫲,19,yu,yu4,yu419
27358,櫞,19,yuan,yuan2,yuan219
36690,轒,19,fen,fen2,fen219
36693,轕,19,ge,ge2,ge219
36689,轑,19,lao,lao3,lao319
36688,轐,19,pu,pu2,pu219
36686,轎,19,jiao,jiao4,jiao419
37864,鏨,19,zan,zan4,zan419
36691,轓,19,fan,fan1,fan119
36685,轍,19,che,che4,che419
36692,轔,19,lin,lin2,lin219
36687,轏,19,zhan,zhan4,zhan419
34815,蟿,19,qi,qi4,qi419
32586,罊,19,qing,qing4,qing419
32363,繫,19,xi,xi4,xi419
40327,鶇,19,dong,dong1,dong119
25071,懯,19,fu,fu2,fu219
27356,櫜,19,gao,gao1,gao119
38839,鞷,19,ge,ge2,ge219
39735,鬷,19,zong,zong1,zong119
35207,覇,19,ba,ba4,ba419
35208,覈,19,he,he2,he219
37296,醰,19,tan,tan2,tan219
37293,醭,19,bu,bu2,bu219
37294,醮,19,jiao,jiao4,jiao419
37295,醯,19,xi,xi1,xi119
37297,醱,19,fa,fa1,fa119
40599,麗,19,li,li4,li419
22802,夒,19,nao,nao2,nao219
31007,礟,19,pao,pao4,pao419
31011,礣,19,mie,mie4,mie419
31012,礤,19,ca,ca3,ca319
21428,厴,19,yan,yan3,yan319
31003,礛,19,jian,jian1,jian119
31018,礪,19,li,li4,li419
31005,礝,19,ruan,ruan3,ruan319
31000,礘,19,qi,qi4,qi419
31001,礙,19,ai,ai4,ai419
31014,礦,19,kuang,kuang4,kuang419
31010,礢,19,zzzzzz,zzzzzz5,zzzzzz599
30999,礗,19,pin,pin1,pin119
36107,贋,19,yan,yan4,yan419
39000,願,19,yuan,yuan4,yuan419
40312,鵸,19,qi,qi2,qi219
40298,鵪,19,an,an1,an119
29885,璽,19,xi,xi3,xi319
36471,蹷,19,jue,jue2,jue219
35958,豶,19,fen,fen2,fen219
27371,櫫,19,zhu,zhu1,zhu119
35959,豷,19,yi,yi4,yi419
34808,蟸,19,li,li3,li319
27569,殱,19,jian,jian1,jian119
27568,殰,19,du,du2,du219
38694,霦,19,bin,bin1,bin119
38700,霬,19,yi,yi4,yi419
37187,酃,19,ling,ling2,ling219
38698,霪,19,yin,yin2,yin219
38701,霭,19,ai,ai3,ai319
38696,霨,19,wei,wei4,wei419
38707,霳,19,long,long2,long219
38699,霫,19,xi,xi2,xi219
40328,鶈,19,qi,qi1,qi119
32765,翽,19,hui,hui4,hui419
40790,齖,19,ya,ya2,ya219
40791,齗,19,ken,ken3,ken319
40792,齘,19,xie,xie4,xie419
40299,鵫,19,zhao,zhao4,zhao419
40568,鹸,19,jian,jian3,jian319
22753,壡,19,rui,rui4,rui419
40700,黼,19,fu,fu3,fu319
30667,矋,19,li,li4,li419
30660,矄,19,xun,xun1,xun119
30664,矈,19,mian,mian2,mian219
34824,蠈,19,ze,ze2,ze219
36110,贎,19,wan,wan4,wan419
36105,贉,19,tan,tan3,tan319
36102,贆,19,biao,biao1,biao119
36108,贌,19,zzzzzz,zzzzzz5,zzzzzz599
36104,贈,19,zeng,zeng4,zeng419
30670,矎,19,xuan,xuan1,xuan119
30668,矌,19,guang,guang4,guang419
30665,矉,19,bin,bin1,bin119
30659,矃,19,ning,ning3,ning319
40318,鵾,19,kun,kun1,kun119
30661,矅,19,yao,yao4,yao419
30666,矊,19,mian,mian2,mian219
22181,嚥,19,yan,yan4,yan419
38362,闚,19,kui,kui1,kui119
26333,曝,19,pu,pu4,pu419
38363,闛,19,tang,tang2,tang219
26335,曟,19,chen,chen2,chen219
38365,闝,19,piao,piao2,piao219
35256,覸,19,jian,jian4,jian419
26337,曡,19,die,die2,die219
35253,覵,19,jian,jian4,jian419
38361,闙,19,qi,qi3,qi319
38366,闞,19,kan,kan4,kan419
38364,關,19,guan,guan1,guan119
22182,嚦,19,li,li4,li419
40333,鶍,19,zzzzzz,zzzzzz5,zzzzzz599
26338,曢,19,zzzzzz,zzzzzz5,zzzzzz599
22191,嚯,19,huo,huo4,huo419
30087,疇,19,chou,chou2,chou219
36474,蹺,19,qiao,qiao1,qiao119
36482,躂,19,ta,ta4,ta419
36462,蹮,19,xian,xian1,xian119
36464,蹰,19,chu,chu2,chu219
36470,蹶,19,jue,jue2,jue219
36477,蹽,19,liao,liao1,liao119
36476,蹼,19,pu,pu3,pu319
22188,嚬,19,pin,pin2,pin219
36458,蹪,19,tui,tui2,tui219
36475,蹻,19,qiao,qiao1,qiao119
36473,蹹,19,ta,ta4,ta419
36463,蹯,19,fan,fan2,fan219
36456,蹨,19,nian,nian3,nian319
36468,蹴,19,cu,cu4,cu419
36478,蹾,19,dun,dun1,dun119
36465,蹱,19,zhong,zhong1,zhong119
36472,蹸,19,lin,lin2,lin219
36466,蹲,19,dun,dun1,dun119
36461,蹭,19,ceng,ceng4,ceng419
36479,蹿,19,cuan,cuan1,cuan119
36460,蹬,19,deng,deng4,deng419
36467,蹳,19,bo,bo1,bo119
36459,蹫,19,ju,ju2,ju219
27344,櫐,19,lei,lei3,lei319
34806,蟶,19,cheng,cheng1,cheng119
34838,蠖,19,huo,huo4,huo419
34835,蠓,19,meng,meng3,meng319
34773,蟕,19,zi,zi1,zi119
34807,蟷,19,dang,dang1,dang119
34821,蠅,19,ying,ying2,ying219
34829,蠍,19,xie,xie1,xie119
34828,蠌,19,ze,ze2,ze219
34825,蠉,19,xuan,xuan1,xuan119
34827,蠋,19,zhu,zhu2,zhu219
34814,蟾,19,chan,chan2,chan219
34831,蠏,19,xie,xie4,xie419
34810,蟺,19,shan,shan4,shan419
34826,蠊,19,lian,lian2,lian219
34816,蠀,19,zi,zi1,zi119
34811,蟻,19,yi,yi3,yi319
34800,蟰,19,xiao,xiao1,xiao119
22183,嚧,19,lu,lu2,lu219
33398,艶,19,yan,yan4,yan419
22186,嚪,19,dan,dan1,dan119
22196,嚴,19,yan,yan2,yan219
36788,辴,19,zhen,zhen3,zhen319
29560,獸,19,shou,shou4,shou419
22192,嚰,19,mo,mo2,mo219
22187,嚫,19,chen,chen4,chen419
22184,嚨,19,long,long2,long219
22185,嚩,19,mo,mo2,mo219
24005,巅,19,dian,dian1,dian119
38999,顗,19,yi,yi3,yi319
39101,颽,19,kai,kai3,kai319
32766,翾,19,xuan,xuan1,xuan119
32646,羆,19,pi,pi2,pi219
32644,羄,19,zhao,zhao4,zhao419
32645,羅,19,luo,luo2,luo219
24003,巃,19,long,long2,long219
24004,巄,19,long,long2,long219
24006,巆,19,ying,ying2,ying219
24012,巌,19,yan,yan2,yan219
24176,幰,19,xian,xian3,xian319
40675,黣,19,mei,mei3,mei319
40674,黢,19,qu,qu1,qu119
39622,髆,19,bo,bo2,bo219
39623,髇,19,xiao,xiao1,xiao119
39624,髈,19,bang,bang3,bang319
39627,髋,19,kuan,kuan1,kuan119
39628,髌,19,bin,bin4,bin419
39625,髉,19,bo,bo1,bo119
38258,镲,19,cha,cha3,cha319
40708,鼄,19,zhu,zhu1,zhu119
27660,氌,19,lu,lu3,lu319
29346,犢,19,du,du2,du219
29350,犦,19,bao,bao4,bao419
29348,犤,19,pi,pi2,pi219
36106,贊,19,zan,zan4,zan419
29349,犥,19,piao,piao3,piao319
29347,犣,19,lie,lie4,lie419
33306,舚,19,tian,tian4,tian419
31338,穪,19,cheng,cheng1,cheng119
31332,穤,19,nuo,nuo4,nuo419
39334,馦,18,xian,xian1,xian118
31337,穩,19,wen,wen3,wen319
31336,穨,19,tui,tui2,tui219
40313,鵹,19,li,li2,li219
39916,鯬,19,li,li2,li219
31340,穬,19,gong,gong3,gong319
31335,穧,19,ji,ji4,ji419
31334,穦,19,zzzzzz,zzzzzz5,zzzzzz599
31804,簼,19,gou,gou4,gou419
31808,籀,19,zhou,zhou4,zhou419
31800,簸,19,bo,bo4,bo419
31814,籆,19,yue,yue4,yue419
31795,簳,19,gan,gan4,gan419
31797,簵,19,du,du4,du419
31809,籁,19,lai,lai4,lai419
31816,籈,19,zhen,zhen1,zhen119
31796,簴,19,ju,ju4,ju419
31801,簹,19,dang,dang1,dang119
31788,簬,19,lu,lu4,lu419
31813,籅,19,yu,yu2,yu219
31805,簽,19,qian,qian1,qian119
31810,籂,19,zzzzzz,zzzzzz5,zzzzzz599
31799,簷,19,yan,yan2,yan219
31806,簾,19,lian,lian2,lian219
31807,簿,19,bu,bu4,bu419
31802,簺,19,sai,sai4,sai419
31787,簫,19,xiao,xiao1,xiao119
34846,蠞,19,jie,jie2,jie219
40152,鳘,19,min,min3,min319
22803,夓,19,xia,xia4,xia419
29186,爂,19,biao,biao1,biao119
40322,鶂,19,ni,ni2,ni219
